Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-19 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,26.66,16.15,40.25
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-19 years,Years Lived with Disability (YLDs),Rate,26.66,16.15,40.25
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-19 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,40.98,25.1,63.29
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-24 years,Years Lived with Disability (YLDs),Rate,40.98,25.1,63.29
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-27 days,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-4 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-9 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-11 months,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,5-9 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-14 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,9.03,3.79,16.44
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-14 years,Years Lived with Disability (YLDs),Rate,9.03,3.79,16.44
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,65.62,40.2,101.36
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-24 years,Years Lived with Disability (YLDs),Rate,65.62,40.2,101.36
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,10-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-19 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,93.8,58.44,138.87
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-19 years,Years Lived with Disability (YLDs),Rate,93.8,58.44,138.87
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-19 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,90.88,56.45,139.26
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-24 years,Years Lived with Disability (YLDs),Rate,90.88,56.45,139.26
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,15-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,20-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,88.37,54.73,139.6
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,20-24 years,Years Lived with Disability (YLDs),Rate,88.37,54.73,139.6
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,20-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-29 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,53.44,30.39,82.17
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-29 years,Years Lived with Disability (YLDs),Rate,53.44,30.39,82.17
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-29 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-49 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,29.43,15.47,47.02
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-49 years,Years Lived with Disability (YLDs),Rate,29.43,15.47,47.02
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,25-49 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,30-34 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,34.49,19.26,55.19
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,30-34 years,Years Lived with Disability (YLDs),Rate,34.49,19.26,55.19
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,30-34 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,35-39 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,23.49,11.32,38.98
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,35-39 years,Years Lived with Disability (YLDs),Rate,23.49,11.32,38.98
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,35-39 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,40-44 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,16.85,7.16,27.49
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,40-44 years,Years Lived with Disability (YLDs),Rate,16.85,7.16,27.49
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,40-44 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,45-49 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,12.72,5.32,22.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,45-49 years,Years Lived with Disability (YLDs),Rate,12.72,5.32,22.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,45-49 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-54 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,9.94,4.99,18.42
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-54 years,Years Lived with Disability (YLDs),Rate,9.94,4.99,18.42
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-54 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-64 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,7.51,3.43,13.72
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-64 years,Years Lived with Disability (YLDs),Rate,7.51,3.43,13.72
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,50-64 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,55-59 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,7.29,2.56,13.54
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,55-59 years,Years Lived with Disability (YLDs),Rate,7.29,2.56,13.54
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,55-59 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,60-64 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,4.65,2.46,7.94
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,60-64 years,Years Lived with Disability (YLDs),Rate,4.65,2.46,7.94
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,60-64 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-69 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,2.98,1.35,5.44
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-69 years,Years Lived with Disability (YLDs),Rate,2.98,1.35,5.44
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-69 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-74 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,2.56,1.15,4.64
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-74 years,Years Lived with Disability (YLDs),Rate,2.56,1.15,4.64
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,65-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,70-74 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,2.0,0.88,3.55
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,70-74 years,Years Lived with Disability (YLDs),Rate,2.0,0.88,3.55
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,70-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75-79 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,1.37,0.51,2.54
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75-79 years,Years Lived with Disability (YLDs),Rate,1.37,0.51,2.54
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75-79 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75+ years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75+ years,Disability-Adjusted Life Years (DALYs),Rate,1.07,0.41,2.03
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75+ years,Years Lived with Disability (YLDs),Rate,1.07,0.41,2.03
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,75+ years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,80-84 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,0.99,0.34,2.04
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,80-84 years,Years Lived with Disability (YLDs),Rate,0.99,0.34,2.04
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,80-84 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,85+ years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,85+ years,Disability-Adjusted Life Years (DALYs),Rate,0.65,0.31,1.2
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,85+ years,Years Lived with Disability (YLDs),Rate,0.65,0.31,1.2
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,85+ years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,<1 year,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,<1 year,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,<1 year,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,Age-standardized,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,27.6,15.8,43.48
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,27.6,15.8,43.48
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,Age-standardized,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,All ages,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,26.33,14.92,41.7
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,All ages,Years Lived with Disability (YLDs),Rate,26.33,14.92,41.7
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Male,All ages,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-4 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-14 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,1.72,0.6,3.49
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-14 years,Years Lived with Disability (YLDs),Rate,1.72,0.6,3.49
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-19 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,14.41,8.81,22.05
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-19 years,Years Lived with Disability (YLDs),Rate,14.41,8.81,22.05
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-19 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,20.31,12.01,31.44
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-24 years,Years Lived with Disability (YLDs),Rate,20.31,12.01,31.44
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-27 days,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-4 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-9 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-11 months,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,5-9 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-14 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,5.1,1.76,10.31
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,5.1,1.76,10.31
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,32.48,19.21,50.28
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,32.48,19.21,50.28
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,10-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-19 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,50.4,32.11,74.68
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,50.4,32.11,74.68
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-19 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,44.59,26.93,67.96
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,44.59,26.93,67.96
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,15-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,20-24 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,39.63,22.5,62.22
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,39.63,22.5,62.22
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,20-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-29 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,21.25,10.73,35.33
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,21.25,10.73,35.33
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-29 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-49 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,11.21,5.14,19.8
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,11.21,5.14,19.8
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,25-49 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,30-34 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,12.76,5.97,22.72
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,12.76,5.97,22.72
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,30-34 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,35-39 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,8.51,3.25,16.05
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,8.51,3.25,16.05
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,35-39 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,40-44 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,6.45,2.03,12.9
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,6.45,2.03,12.9
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,40-44 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,45-49 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,4.87,2.54,8.39
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,4.87,2.54,8.39
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,45-49 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,50-54 years,Deaths,Rate,0.0,0.0,0.0
CHL,Chile,Southern Cone,Cannabis use disorders,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,3.66,1.9,6.25
