Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-4 years,Years of Life Lost (YLLs),Rate,44.67,29.31,67.41
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-9 years,Deaths,Rate,0.32,0.22,0.46
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,127.60,39.49,285.04
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-9 years,Years Lived with Disability (YLDs),Rate,99.69,20.36,244.21
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-9 years,Years of Life Lost (YLLs),Rate,27.91,19.13,40.82
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-11 months,Deaths,Rate,0.85,0.56,1.28
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,151.83,65.84,292.93
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-11 months,Years Lived with Disability (YLDs),Rate,73.22,14.27,174.31
CHL,Chile,Southern Cone,Epilepsy,2021,Female,1-11 months,Years of Life Lost (YLLs),Rate,78.60,51.57,118.61
CHL,Chile,Southern Cone,Epilepsy,2021,Female,5-9 years,Deaths,Rate,0.19,0.14,0.26
CHL,Chile,Southern Cone,Epilepsy,2021,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,122.13,33.88,288.54
CHL,Chile,Southern Cone,Epilepsy,2021,Female,5-9 years,Years Lived with Disability (YLDs),Rate,106.25,22.05,266.80
CHL,Chile,Southern Cone,Epilepsy,2021,Female,5-9 years,Years of Life Lost (YLLs),Rate,15.88,11.83,21.74
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-14 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,116.03,26.75,281.72
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-14 years,Years Lived with Disability (YLDs),Rate,116.03,26.75,281.72
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-14 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-24 years,Deaths,Rate,0.21,0.17,0.26
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,140.89,37.79,325.17
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-24 years,Years Lived with Disability (YLDs),Rate,125.50,25.35,306.24
CHL,Chile,Southern Cone,Epilepsy,2021,Female,10-24 years,Years of Life Lost (YLLs),Rate,15.39,12.44,18.93
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-19 years,Deaths,Rate,0.50,0.40,0.61
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,161.92,54.70,342.61
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-19 years,Years Lived with Disability (YLDs),Rate,124.59,24.40,296.63
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-19 years,Years of Life Lost (YLLs),Rate,37.32,30.30,45.98
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-24 years,Deaths,Rate,0.30,0.25,0.37
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,152.29,42.85,345.08
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-24 years,Years Lived with Disability (YLDs),Rate,129.84,24.71,317.47
CHL,Chile,Southern Cone,Epilepsy,2021,Female,15-24 years,Years of Life Lost (YLLs),Rate,22.44,18.14,27.60
CHL,Chile,Southern Cone,Epilepsy,2021,Female,20-24 years,Deaths,Rate,0.14,0.11,0.17
CHL,Chile,Southern Cone,Epilepsy,2021,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,144.04,32.71,347.18
CHL,Chile,Southern Cone,Epilepsy,2021,Female,20-24 years,Years Lived with Disability (YLDs),Rate,134.34,24.97,335.31
CHL,Chile,Southern Cone,Epilepsy,2021,Female,20-24 years,Years of Life Lost (YLLs),Rate,9.71,7.74,11.88
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-29 years,Deaths,Rate,0.73,0.59,0.90
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,175.86,63.66,358.01
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-29 years,Years Lived with Disability (YLDs),Rate,128.30,25.15,299.28
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-29 years,Years of Life Lost (YLLs),Rate,47.56,38.51,58.73
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-49 years,Deaths,Rate,0.93,0.76,1.13
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,161.25,61.01,326.54
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-49 years,Years Lived with Disability (YLDs),Rate,111.89,20.49,266.43
CHL,Chile,Southern Cone,Epilepsy,2021,Female,25-49 years,Years of Life Lost (YLLs),Rate,49.36,40.52,60.11
CHL,Chile,Southern Cone,Epilepsy,2021,Female,30-34 years,Deaths,Rate,0.78,0.63,0.94
CHL,Chile,Southern Cone,Epilepsy,2021,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,165.25,60.50,342.38
CHL,Chile,Southern Cone,Epilepsy,2021,Female,30-34 years,Years Lived with Disability (YLDs),Rate,118.31,22.33,285.47
CHL,Chile,Southern Cone,Epilepsy,2021,Female,30-34 years,Years of Life Lost (YLLs),Rate,46.94,38.18,56.90
CHL,Chile,Southern Cone,Epilepsy,2021,Female,35-39 years,Deaths,Rate,0.45,0.36,0.54
CHL,Chile,Southern Cone,Epilepsy,2021,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,134.17,39.85,298.53
CHL,Chile,Southern Cone,Epilepsy,2021,Female,35-39 years,Years Lived with Disability (YLDs),Rate,109.43,19.84,268.37
CHL,Chile,Southern Cone,Epilepsy,2021,Female,35-39 years,Years of Life Lost (YLLs),Rate,24.73,20.01,30.16
CHL,Chile,Southern Cone,Epilepsy,2021,Female,40-44 years,Deaths,Rate,0.77,0.64,0.92
CHL,Chile,Southern Cone,Epilepsy,2021,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,141.79,49.85,290.57
CHL,Chile,Southern Cone,Epilepsy,2021,Female,40-44 years,Years Lived with Disability (YLDs),Rate,102.84,17.35,244.05
CHL,Chile,Southern Cone,Epilepsy,2021,Female,40-44 years,Years of Life Lost (YLLs),Rate,38.96,32.51,46.52
CHL,Chile,Southern Cone,Epilepsy,2021,Female,45-49 years,Deaths,Rate,2.04,1.69,2.49
CHL,Chile,Southern Cone,Epilepsy,2021,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,188.99,93.63,337.46
CHL,Chile,Southern Cone,Epilepsy,2021,Female,45-49 years,Years Lived with Disability (YLDs),Rate,96.15,16.57,224.14
CHL,Chile,Southern Cone,Epilepsy,2021,Female,45-49 years,Years of Life Lost (YLLs),Rate,92.84,77.06,113.32
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-54 years,Deaths,Rate,1.51,1.25,1.82
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,152.21,69.89,305.16
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-54 years,Years Lived with Disability (YLDs),Rate,90.67,18.99,231.06
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-54 years,Years of Life Lost (YLLs),Rate,61.54,50.89,74.11
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-64 years,Deaths,Rate,1.59,1.33,1.90
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,152.50,67.38,300.05
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-64 years,Years Lived with Disability (YLDs),Rate,95.42,19.80,231.97
CHL,Chile,Southern Cone,Epilepsy,2021,Female,50-64 years,Years of Life Lost (YLLs),Rate,57.08,47.58,68.08
CHL,Chile,Southern Cone,Epilepsy,2021,Female,55-59 years,Deaths,Rate,1.56,1.30,1.85
CHL,Chile,Southern Cone,Epilepsy,2021,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,149.37,67.15,298.59
CHL,Chile,Southern Cone,Epilepsy,2021,Female,55-59 years,Years Lived with Disability (YLDs),Rate,93.45,20.62,232.34
CHL,Chile,Southern Cone,Epilepsy,2021,Female,55-59 years,Years of Life Lost (YLLs),Rate,55.91,46.52,66.26
CHL,Chile,Southern Cone,Epilepsy,2021,Female,60-64 years,Deaths,Rate,1.71,1.45,2.03
CHL,Chile,Southern Cone,Epilepsy,2021,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,156.37,64.61,295.53
CHL,Chile,Southern Cone,Epilepsy,2021,Female,60-64 years,Years Lived with Disability (YLDs),Rate,103.37,19.85,232.67
CHL,Chile,Southern Cone,Epilepsy,2021,Female,60-64 years,Years of Life Lost (YLLs),Rate,53.00,44.76,62.86
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-69 years,Deaths,Rate,2.14,1.80,2.54
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,168.58,70.69,318.98
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-69 years,Years Lived with Disability (YLDs),Rate,112.45,23.56,252.53
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-69 years,Years of Life Lost (YLLs),Rate,56.13,47.12,66.45
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-74 years,Deaths,Rate,2.72,2.25,3.27
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,180.71,76.82,348.40
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-74 years,Years Lived with Disability (YLDs),Rate,116.44,23.61,271.09
CHL,Chile,Southern Cone,Epilepsy,2021,Female,65-74 years,Years of Life Lost (YLLs),Rate,64.27,53.20,77.30
CHL,Chile,Southern Cone,Epilepsy,2021,Female,70-74 years,Deaths,Rate,3.45,2.82,4.21
CHL,Chile,Southern Cone,Epilepsy,2021,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,196.15,84.62,385.82
CHL,Chile,Southern Cone,Epilepsy,2021,Female,70-74 years,Years Lived with Disability (YLDs),Rate,121.52,23.68,294.71
CHL,Chile,Southern Cone,Epilepsy,2021,Female,70-74 years,Years of Life Lost (YLLs),Rate,74.63,60.94,91.11
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75-79 years,Deaths,Rate,7.01,5.67,8.60
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,250.23,122.07,457.69
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75-79 years,Years Lived with Disability (YLDs),Rate,129.64,24.58,309.84
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75-79 years,Years of Life Lost (YLLs),Rate,120.59,97.48,147.85
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75+ years,Deaths,Rate,8.28,6.34,10.27
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,244.25,104.88,468.11
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75+ years,Years Lived with Disability (YLDs),Rate,146.28,28.75,346.90
CHL,Chile,Southern Cone,Epilepsy,2021,Female,75+ years,Years of Life Lost (YLLs),Rate,97.97,76.14,121.21
CHL,Chile,Southern Cone,Epilepsy,2021,Female,80-84 years,Deaths,Rate,6.29,4.76,7.85
CHL,Chile,Southern Cone,Epilepsy,2021,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,223.89,90.04,428.15
CHL,Chile,Southern Cone,Epilepsy,2021,Female,80-84 years,Years Lived with Disability (YLDs),Rate,141.64,27.77,325.48
CHL,Chile,Southern Cone,Epilepsy,2021,Female,80-84 years,Years of Life Lost (YLLs),Rate,82.25,62.27,102.67
CHL,Chile,Southern Cone,Epilepsy,2021,Female,85+ years,Deaths,Rate,11.52,8.52,14.37
CHL,Chile,Southern Cone,Epilepsy,2021,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,254.43,96.70,515.08
CHL,Chile,Southern Cone,Epilepsy,2021,Female,85+ years,Years Lived with Disability (YLDs),Rate,170.51,34.65,410.38
CHL,Chile,Southern Cone,Epilepsy,2021,Female,85+ years,Years of Life Lost (YLLs),Rate,83.91,62.05,104.70
CHL,Chile,Southern Cone,Epilepsy,2021,Female,<1 year,Deaths,Rate,0.81,0.54,1.22
CHL,Chile,Southern Cone,Epilepsy,2021,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,147.38,63.14,287.18
CHL,Chile,Southern Cone,Epilepsy,2021,Female,<1 year,Years Lived with Disability (YLDs),Rate,72.60,13.98,174.82
CHL,Chile,Southern Cone,Epilepsy,2021,Female,<1 year,Years of Life Lost (YLLs),Rate,74.78,49.16,112.37
CHL,Chile,Southern Cone,Epilepsy,2021,Female,Age-standardized,Deaths,Rate,1.03,0.83,1.27
CHL,Chile,Southern Cone,Epilepsy,2021,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,152.70,54.89,320.06
CHL,Chile,Southern Cone,Epilepsy,2021,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,111.42,21.88,268.44
CHL,Chile,Southern Cone,Epilepsy,2021,Female,Age-standardized,Years of Life Lost (YLLs),Rate,41.28,33.01,51.62
CHL,Chile,Southern Cone,Epilepsy,2021,Female,All ages,Deaths,Rate,1.43,1.15,1.75
CHL,Chile,Southern Cone,Epilepsy,2021,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,158.65,59.30,327.19
CHL,Chile,Southern Cone,Epilepsy,2021,Female,All ages,Years Lived with Disability (YLDs),Rate,112.42,21.99,270.14
CHL,Chile,Southern Cone,Epilepsy,2021,Female,All ages,Years of Life Lost (YLLs),Rate,46.23,37.30,57.05
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-4 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-4 years,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-4 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-14 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.08,0.03,0.14
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-14 years,Years Lived with Disability (YLDs),Rate,0.08,0.03,0.14
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-14 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-19 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,0.25,0.12,0.42
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-19 years,Years Lived with Disability (YLDs),Rate,0.25,0.12,0.42
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-19 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-24 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.61,0.33,0.99
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-24 years,Years Lived with Disability (YLDs),Rate,0.61,0.33,0.99
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-27 days,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-27 days,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,0-27 days,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-4 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-4 years,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-4 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-9 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.01,0.00,0.03
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-9 years,Years Lived with Disability (YLDs),Rate,0.01,0.00,0.03
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-9 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-11 months,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-11 months,Years Lived with Disability (YLDs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,1-11 months,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,5-9 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.02,0.01,0.05
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,5-9 years,Years Lived with Disability (YLDs),Rate,0.02,0.01,0.05
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,5-9 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-14 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.20,0.08,0.35
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-14 years,Years Lived with Disability (YLDs),Rate,0.20,0.08,0.35
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-14 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-24 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.97,0.52,1.57
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-24 years,Years Lived with Disability (YLDs),Rate,0.97,0.52,1.57
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,10-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-19 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,0.73,0.38,1.21
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-19 years,Years Lived with Disability (YLDs),Rate,0.73,0.38,1.21
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-19 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-24 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,1.31,0.71,2.11
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-24 years,Years Lived with Disability (YLDs),Rate,1.31,0.71,2.11
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,15-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,20-24 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,1.81,1.00,2.89
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,20-24 years,Years Lived with Disability (YLDs),Rate,1.81,1.00,2.89
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,20-24 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-29 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,3.40,2.02,5.17
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-29 years,Years Lived with Disability (YLDs),Rate,3.40,2.02,5.17
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-29 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-49 years,Deaths,Rate,0.06,0.04,0.07
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,9.73,6.50,13.97
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-49 years,Years Lived with Disability (YLDs),Rate,6.73,4.21,10.08
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,25-49 years,Years of Life Lost (YLLs),Rate,3.01,2.29,3.89
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,30-34 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,5.47,3.51,7.96
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,30-34 years,Years Lived with Disability (YLDs),Rate,5.47,3.51,7.96
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,30-34 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,35-39 years,Deaths,Rate,0.15,0.11,0.19
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,15.53,10.94,21.01
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,35-39 years,Years Lived with Disability (YLDs),Rate,7.44,4.81,10.52
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,35-39 years,Years of Life Lost (YLLs),Rate,8.08,6.13,10.49
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,40-44 years,Deaths,Rate,0.15,0.12,0.19
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,16.39,11.26,23.61
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,40-44 years,Years Lived with Disability (YLDs),Rate,8.75,5.42,13.76
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,40-44 years,Years of Life Lost (YLLs),Rate,7.64,5.84,9.85
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,45-49 years,Deaths,Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,9.55,5.89,14.52
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,45-49 years,Years Lived with Disability (YLDs),Rate,9.55,5.89,14.52
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,45-49 years,Years of Life Lost (YLLs),Rate,0.00,0.00,0.00
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-54 years,Deaths,Rate,0.34,0.25,0.44
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,23.50,14.04,35.94
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-54 years,Years Lived with Disability (YLDs),Rate,9.85,3.99,17.96
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-54 years,Years of Life Lost (YLLs),Rate,13.66,10.05,17.97
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-64 years,Deaths,Rate,0.44,0.33,0.57
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,25.17,15.91,36.98
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-64 years,Years Lived with Disability (YLDs),Rate,9.85,4.49,17.02
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,50-64 years,Years of Life Lost (YLLs),Rate,15.32,11.42,19.96
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,55-59 years,Deaths,Rate,0.37,0.28,0.48
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,22.84,13.51,34.49
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,55-59 years,Years Lived with Disability (YLDs),Rate,9.63,3.67,17.22
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,55-59 years,Years of Life Lost (YLLs),Rate,13.21,9.84,17.27
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,60-64 years,Deaths,Rate,0.64,0.48,0.83
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,29.99,21.08,41.19
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,60-64 years,Years Lived with Disability (YLDs),Rate,10.11,6.08,15.59
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,60-64 years,Years of Life Lost (YLLs),Rate,19.88,14.99,25.60
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,65-69 years,Deaths,Rate,0.27,0.19,0.34
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,16.30,10.94,23.13
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,65-69 years,Years Lived with Disability (YLDs),Rate,9.38,5.83,14.16
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,65-69 years,Years of Life Lost (YLLs),Rate,6.92,5.10,8.97
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,65-74 years,Deaths,Rate,0.31,0.22,0.40
CHL,Chile,Southern Cone,Multiple sclerosis,2020,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,16.49,11.07,23.52
