Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,0.26,0.12,0.46
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,60-64 years,Years Lived with Disability (YLDs),Rate,0.26,0.12,0.46
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,60-64 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-69 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,0.23,0.11,0.35
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-69 years,Years Lived with Disability (YLDs),Rate,0.23,0.11,0.35
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-69 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-74 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,0.21,0.11,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-74 years,Years Lived with Disability (YLDs),Rate,0.21,0.11,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,65-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,70-74 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,0.19,0.12,0.29
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,70-74 years,Years Lived with Disability (YLDs),Rate,0.19,0.12,0.29
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,70-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75-79 years,Deaths,Rate,0.54,0.27,0.99
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,9.56,4.51,17.47
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75-79 years,Years Lived with Disability (YLDs),Rate,0.18,0.09,0.27
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75-79 years,Years of Life Lost (YLLs),Rate,9.41,4.39,17.23
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75+ years,Deaths,Rate,0.3,0.15,0.54
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75+ years,Disability-Adjusted Life Years (DALYs),Rate,5.31,2.52,9.69
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75+ years,Years Lived with Disability (YLDs),Rate,0.18,0.1,0.28
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,75+ years,Years of Life Lost (YLLs),Rate,5.15,2.4,9.43
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,80-84 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,0.17,0.11,0.28
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,80-84 years,Years Lived with Disability (YLDs),Rate,0.17,0.11,0.28
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,80-84 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,85+ years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,85+ years,Disability-Adjusted Life Years (DALYs),Rate,0.2,0.1,0.3
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,85+ years,Years Lived with Disability (YLDs),Rate,0.2,0.1,0.3
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,85+ years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,<1 year,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,<1 year,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,<1 year,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,Age-standardized,Deaths,Rate,0.04,0.02,0.07
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,2.89,0.92,6.01
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,1.07,0.16,2.36
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,Age-standardized,Years of Life Lost (YLLs),Rate,1.83,0.76,3.65
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,All ages,Deaths,Rate,0.03,0.01,0.07
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,2.89,0.92,6.03
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,All ages,Years Lived with Disability (YLDs),Rate,1.03,0.15,2.29
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Male,All ages,Years of Life Lost (YLLs),Rate,1.86,0.77,3.74
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-4 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-14 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-19 years,Deaths,Rate,0.03,0.02,0.05
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,2.37,1.27,3.97
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-19 years,Years Lived with Disability (YLDs),Rate,0.04,0.01,0.08
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-19 years,Years of Life Lost (YLLs),Rate,2.33,1.26,3.89
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-24 years,Deaths,Rate,0.02,0.01,0.04
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,2.07,1.1,3.5
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-24 years,Years Lived with Disability (YLDs),Rate,0.2,0.09,0.38
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-24 years,Years of Life Lost (YLLs),Rate,1.87,1.01,3.13
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-27 days,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-4 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-9 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-11 months,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,1-11 months,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,5-9 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,5-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-14 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-24 years,Deaths,Rate,0.04,0.02,0.07
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,3.6,1.92,6.09
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,0.35,0.16,0.65
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,10-24 years,Years of Life Lost (YLLs),Rate,3.26,1.76,5.43
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-19 years,Deaths,Rate,0.13,0.07,0.22
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,10.12,5.45,16.97
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,0.15,0.05,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-19 years,Years of Life Lost (YLLs),Rate,9.97,5.39,16.65
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-24 years,Deaths,Rate,0.06,0.04,0.11
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,5.4,2.88,9.13
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,0.52,0.24,0.98
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,15-24 years,Years of Life Lost (YLLs),Rate,4.88,2.64,8.15
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,20-24 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,0.88,0.41,1.6
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,0.88,0.41,1.6
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,20-24 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-29 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,1.94,0.0,5.12
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,1.94,0.0,5.12
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-29 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-49 years,Deaths,Rate,0.03,0.02,0.05
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,3.99,1.12,8.29
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,2.69,0.38,6.17
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,25-49 years,Years of Life Lost (YLLs),Rate,1.3,0.74,2.11
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,30-34 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,2.71,0.4,5.99
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,2.71,0.4,5.99
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,30-34 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,35-39 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,3.03,0.58,6.62
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,3.03,0.58,6.62
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,35-39 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,40-44 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,3.09,0.52,7.21
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,3.09,0.52,7.21
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,40-44 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,45-49 years,Deaths,Rate,0.2,0.12,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,12.24,5.83,21.49
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,3.07,0.57,6.55
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,45-49 years,Years of Life Lost (YLLs),Rate,9.17,5.25,14.93
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-54 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,2.18,0.41,5.13
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-54 years,Years Lived with Disability (YLDs),Rate,2.18,0.41,5.13
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-54 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-64 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,1.28,0.38,2.75
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-64 years,Years Lived with Disability (YLDs),Rate,1.28,0.38,2.75
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,50-64 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,55-59 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,1.01,0.53,1.77
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,55-59 years,Years Lived with Disability (YLDs),Rate,1.01,0.53,1.77
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,55-59 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,60-64 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,0.31,0.15,0.56
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,60-64 years,Years Lived with Disability (YLDs),Rate,0.31,0.15,0.56
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,60-64 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-69 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,0.27,0.14,0.43
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-69 years,Years Lived with Disability (YLDs),Rate,0.27,0.14,0.43
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-69 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-74 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,0.25,0.14,0.4
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-74 years,Years Lived with Disability (YLDs),Rate,0.25,0.14,0.4
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,65-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,70-74 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,0.24,0.13,0.35
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,70-74 years,Years Lived with Disability (YLDs),Rate,0.24,0.13,0.35
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,70-74 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75-79 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,0.19,0.12,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75-79 years,Years Lived with Disability (YLDs),Rate,0.19,0.12,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75-79 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75+ years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,0.22,0.13,0.35
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75+ years,Years Lived with Disability (YLDs),Rate,0.22,0.13,0.35
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,75+ years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,80-84 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,0.21,0.13,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,80-84 years,Years Lived with Disability (YLDs),Rate,0.21,0.13,0.33
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,80-84 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,85+ years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,0.32,0.16,0.43
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,85+ years,Years Lived with Disability (YLDs),Rate,0.32,0.16,0.43
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,85+ years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,<1 year,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,<1 year,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,<1 year,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,Age-standardized,Deaths,Rate,0.02,0.01,0.04
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,2.64,1.02,5.08
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,1.24,0.24,2.77
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,Age-standardized,Years of Life Lost (YLLs),Rate,1.4,0.77,2.31
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,All ages,Deaths,Rate,0.02,0.01,0.04
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,2.52,0.96,4.87
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,All ages,Years Lived with Disability (YLDs),Rate,1.2,0.23,2.68
PRY,Paraguay,Southern Cone,Other drug use disorders,2020,Female,All ages,Years of Life Lost (YLLs),Rate,1.32,0.73,2.19
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-4 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-14 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-14 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-14 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-19 years,Deaths,Rate,0.02,0.01,0.04
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,1.34,0.52,2.79
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-19 years,Years Lived with Disability (YLDs),Rate,0.03,0.01,0.06
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-19 years,Years of Life Lost (YLLs),Rate,1.31,0.51,2.73
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-24 years,Deaths,Rate,0.02,0.01,0.04
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,1.71,0.68,3.5
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-24 years,Years Lived with Disability (YLDs),Rate,0.16,0.08,0.3
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-24 years,Years of Life Lost (YLLs),Rate,1.54,0.61,3.2
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-27 days,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-27 days,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,0-27 days,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-4 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-4 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-4 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-9 years,Deaths,Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-9 years,Years Lived with Disability (YLDs),Rate,0.0,0.0,0.0
PRY,Paraguay,Southern Cone,Other drug use disorders,2021,Male,1-9 years,Years of Life Lost (YLLs),Rate,0.0,0.0,0.0
